Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YR
16,Los Angeles Lakers,82,19780,41.1,87.3,0.47,10.0,29.9,0.33299999999999996,31.1,57.4,0.541,15.7,22.5,0.6990000000000001,9.8,35.1,44.9,24.7,7.3,5.2,15.1,20.0,107.8,2019
17,Utah Jazz,82,19755,40.1,85.8,0.46799999999999997,12.0,33.8,0.35600000000000004,28.1,52.0,0.541,18.7,25.3,0.736,9.9,36.1,46.0,25.8,8.0,5.8,15.0,20.9,110.9,2019
18,San Antonio Spurs,82,19805,42.8,89.4,0.478,10.0,25.5,0.392,32.7,63.8,0.513,17.4,21.2,0.8190000000000001,9.3,35.9,45.2,24.8,6.2,4.8,12.2,18.3,112.9,2019
19,Charlotte Hornets,82,19830,40.4,90.3,0.44799999999999995,12.0,34.1,0.35100000000000003,28.4,56.1,0.507,18.5,23.2,0.797,10.0,34.1,44.0,23.4,7.2,5.0,12.3,19.0,111.4,2019
20,Denver Nuggets,82,19730,42.8,91.9,0.466,11.2,32.0,0.35100000000000003,31.6,59.9,0.527,16.1,21.3,0.755,12.1,35.3,47.3,27.9,7.9,4.5,13.7,20.5,113.0,2019
21,Dallas Mavericks,82,19780,39.0,87.3,0.447,12.5,36.8,0.34,26.5,50.5,0.524,18.9,25.5,0.742,10.2,35.4,45.6,23.5,6.5,4.3,14.3,20.2,109.4,2019
22,Indiana Pacers,82,19705,42.1,88.6,0.475,9.7,25.8,0.374,32.4,62.7,0.517,16.1,21.4,0.752,9.5,34.3,43.8,26.4,8.8,5.0,13.9,19.8,109.9,2019
23,Phoenix Suns,82,19880,39.5,86.0,0.45899999999999996,9.5,28.8,0.32899999999999996,30.0,57.2,0.525,17.4,22.3,0.779,9.0,30.8,39.8,23.5,8.8,5.0,15.4,23.2,105.9,2019
24,Orlando Magic,82,19780,41.0,90.4,0.45399999999999996,11.6,32.6,0.35600000000000004,29.4,57.8,0.509,15.2,19.5,0.782,10.2,35.9,46.1,25.9,6.7,5.5,13.4,18.9,108.9,2019
25,Detroit Pistons,82,19855,39.5,89.9,0.44,12.3,35.4,0.348,27.2,54.4,0.5,17.6,23.5,0.747,11.6,34.2,45.8,22.9,7.1,4.1,14.1,22.5,109.0,2019
26,Miami Heat,82,19730,40.3,89.4,0.45,11.5,32.9,0.349,28.8,56.5,0.509,15.3,22.1,0.695,11.4,35.6,47.1,24.7,7.8,5.5,15.0,21.2,107.3,2019
27,Chicago Bulls,82,19905,39.8,87.8,0.45299999999999996,9.1,25.9,0.35100000000000003,30.7,61.9,0.496,16.2,20.6,0.7829999999999999,8.7,34.1,42.8,21.9,7.3,4.3,14.1,20.3,104.8,2019
28,New York Knicks,82,19780,38.2,88.2,0.433,10.0,29.5,0.34,28.2,58.7,0.479,18.1,23.8,0.759,10.4,34.2,44.7,20.1,6.8,5.1,14.0,20.9,104.5,2019
29,Cleveland Cavaliers,82,19755,40.1,90.3,0.444,10.6,30.0,0.355,29.4,60.3,0.488,16.9,21.3,0.792,11.0,32.9,44.0,21.3,6.7,2.5,13.9,20.6,107.7,2019
30,Memphis Grizzlies,82,19880,38.9,86.5,0.45,10.1,29.6,0.342,28.8,56.9,0.505,18.2,23.5,0.772,9.0,33.8,42.8,24.5,8.5,5.6,14.3,22.5,106.1,2019
1,Golden State Warriors,82,19880,42.4,87.0,0.48700000000000004,13.1,31.5,0.41600000000000004,29.3,55.5,0.528,16.6,21.8,0.763,9.9,36.1,46.0,28.8,8.4,6.1,15.1,20.7,114.5,2016
2,Oklahoma City Thunder,82,19830,42.2,88.6,0.47600000000000003,8.5,24.3,0.349,33.7,64.3,0.524,20.2,25.9,0.782,13.4,36.5,49.9,23.6,7.5,6.1,16.3,21.2,113.1,2016
3,Sacramento Kings,82,19805,39.8,85.9,0.46399999999999997,8.0,22.3,0.359,31.8,63.6,0.5,18.4,25.3,0.725,10.5,33.5,44.0,24.4,8.9,4.5,16.1,20.3,106.0,2016
4,Houston Rockets,82,19830,38.4,84.9,0.452,10.9,31.4,0.34700000000000003,27.5,53.5,0.514,20.7,29.8,0.6940000000000001,11.5,32.2,43.8,22.6,10.2,5.3,16.2,22.2,108.3,2016
5,Boston Celtics,82,19780,39.6,90.2,0.439,8.8,26.4,0.335,30.8,63.8,0.483,18.7,23.8,0.7879999999999999,11.7,33.7,45.4,24.4,9.3,4.3,13.9,22.1,106.8,2016
6,Portland Trail Blazers,82,19805,40.0,88.9,0.45,10.9,29.5,0.37,29.1,59.4,0.49,18.0,23.8,0.754,12.0,35.1,47.1,22.1,7.1,4.8,15.1,22.5,108.8,2016
7,Los Angeles Clippers,82,19830,39.7,85.4,0.465,10.1,27.7,0.364,29.6,57.7,0.513,18.8,27.2,0.6920000000000001,9.1,34.5,43.6,23.7,9.0,5.8,13.4,22.1,108.3,2016
8,Cleveland Cavaliers,82,19855,41.1,89.3,0.46,11.4,31.5,0.36200000000000004,29.7,57.8,0.514,17.3,23.1,0.748,11.3,36.0,47.3,24.1,7.1,4.1,14.4,21.6,110.9,2016
9,Washington Wizards,82,19755,40.0,86.8,0.46,8.7,24.5,0.358,31.2,62.3,0.501,16.6,22.8,0.73,9.2,33.2,42.3,24.7,8.7,4.0,14.6,21.1,105.3,2016
10,San Antonio Spurs,82,19705,42.7,88.3,0.484,7.4,19.7,0.375,35.3,68.6,0.515,17.4,21.7,0.8029999999999999,10.0,36.8,46.8,26.1,8.8,6.3,13.9,18.6,110.3,2016
11,Charlotte Hornets,82,19855,38.4,87.5,0.439,11.0,30.5,0.36200000000000004,27.3,57.0,0.479,19.4,24.5,0.79,9.3,36.3,45.5,22.5,7.5,5.5,13.0,18.8,107.1,2016
12,Atlanta Hawks,82,19830,39.5,86.3,0.45799999999999996,10.2,29.0,0.35,29.3,57.3,0.512,16.0,20.4,0.7829999999999999,8.5,34.5,43.0,26.2,9.3,6.1,15.3,19.6,105.1,2016
13,New Orleans Pelicans,82,19780,39.5,88.3,0.44799999999999995,8.8,24.5,0.36,30.7,63.8,0.48200000000000004,17.7,22.9,0.7759999999999999,9.8,34.0,43.8,22.8,7.9,4.3,13.8,21.5,105.6,2016
14,Toronto Raptors,82,19780,39.3,87.1,0.451,9.2,25.0,0.37,30.0,62.1,0.483,22.2,28.6,0.777,10.9,35.6,46.5,20.1,8.3,5.9,14.0,21.0,110.0,2016
15,Minnesota Timberwolves,82,19880,39.2,84.5,0.46399999999999997,5.8,17.1,0.33799999999999997,33.5,67.5,0.496,22.2,28.1,0.792,10.4,32.8,43.2,24.3,8.3,4.8,15.6,21.5,106.5,2016
16,Dallas Mavericks,82,20005,39.0,87.8,0.444,10.3,29.8,0.344,28.7,58.0,0.495,18.5,23.3,0.794,9.6,35.4,44.9,23.1,7.1,3.9,13.3,20.3,106.7,2016
17,Indiana Pacers,82,19880,39.3,87.3,0.45,8.3,23.6,0.35100000000000003,31.0,63.7,0.486,17.9,23.4,0.764,10.6,34.7,45.3,21.7,9.3,4.9,15.2,20.5,104.6,2016
18,Orlando Magic,82,19905,40.7,89.4,0.455,8.0,22.8,0.35,32.7,66.6,0.49200000000000005,15.7,20.7,0.757,10.6,34.0,44.6,24.3,8.5,5.2,14.5,21.4,105.1,2016
19,Detroit Pistons,82,19880,39.5,90.0,0.439,9.4,27.3,0.345,30.1,62.7,0.48,17.8,26.6,0.6679999999999999,13.0,35.3,48.2,20.2,7.3,3.9,14.1,19.8,106.1,2016
20,Denver Nuggets,82,19830,39.1,88.5,0.442,8.3,24.6,0.33799999999999997,30.8,64.0,0.48200000000000004,19.1,25.0,0.7659999999999999,11.9,34.4,46.3,23.5,7.7,5.0,15.2,21.8,105.6,2016
21,Chicago Bulls,82,19905,39.9,90.3,0.441,8.2,22.1,0.371,31.7,68.2,0.46399999999999997,17.1,21.7,0.787,11.4,36.4,47.8,23.6,6.2,5.9,14.4,19.5,105.0,2016
22,Phoenix Suns,82,19705,37.7,86.8,0.435,9.1,26.2,0.348,28.6,60.6,0.47200000000000003,17.7,23.5,0.7509999999999999,11.7,33.8,45.4,21.0,7.8,3.9,17.4,23.0,102.2,2016
23,Miami Heat,82,19830,40.7,86.6,0.47,6.4,19.1,0.336,34.3,67.5,0.508,18.2,24.4,0.7440000000000001,10.4,36.4,46.8,22.1,7.2,6.9,14.9,19.4,106.1,2016
24,Memphis Grizzlies,82,19830,39.2,89.0,0.44,6.5,19.7,0.331,32.6,69.3,0.47100000000000003,20.6,26.3,0.7829999999999999,11.9,32.4,44.3,22.0,9.4,4.5,14.1,23.1,105.4,2016
25,Milwaukee Bucks,82,19830,40.4,86.6,0.467,5.7,16.4,0.345,34.7,70.2,0.495,17.9,23.9,0.747,11.0,32.9,43.9,24.3,8.6,6.1,16.0,21.8,104.3,2016
26,Brooklyn Nets,82,19755,40.0,88.3,0.45299999999999996,6.8,19.2,0.35200000000000004,33.2,69.0,0.48100000000000004,16.4,21.7,0.757,11.0,33.3,44.4,23.3,8.0,4.2,15.5,18.8,103.2,2016
27,New York Knicks,82,19805,39.2,89.3,0.439,7.9,22.9,0.34600000000000003,31.3,66.5,0.47100000000000003,18.3,22.7,0.805,11.0,36.2,47.2,21.8,6.1,6.0,14.3,21.0,104.6,2016
28,Utah Jazz,82,19955,39.1,87.1,0.449,9.2,25.9,0.355,29.9,61.3,0.488,18.5,24.9,0.7440000000000001,11.6,35.2,46.9,20.6,8.3,5.6,16.2,21.9,105.9,2016
29,Philadelphia 76ers,82,19805,36.7,85.2,0.431,9.5,27.9,0.33899999999999997,27.3,57.3,0.47600000000000003,15.9,22.9,0.6940000000000001,9.6,32.2,41.8,21.8,8.4,6.1,16.6,22.0,98.8,2016
30,Los Angeles Lakers,82,19730,36.7,88.5,0.414,8.1,25.7,0.317,28.5,62.9,0.45399999999999996,20.1,25.8,0.7809999999999999,11.2,33.7,44.8,18.8,7.5,4.3,14.3,21.2,101.6,2016
